 u_sabi                    SWAT+ Sep 8  2020    MODULAR Rev 2020.60.5                                     
  jday,   mon,   day,    yr,   unit , gis_id , name           ,         flo_in ,         aqu_in ,        flo_out ,          peakr,         sed_in,        sed_out,         washld,          bedld,            dep,        deg_btm,       deg_bank,         hc_sed,          width,          depth,          slope,        deg_btm,       deg_bank,         hc_len,      flo_in_mm ,      aqu_in_mm ,     flo_out_mm 
      ,      ,      ,      ,        ,        ,                ,          m^3/s ,          m^3/s ,          m^3/s ,          m^3/s,           tons,           tons,           tons,           tons,           tons,           tons,           tons,           tons,              m,              m,            m/m,              m,              m,              m,             mm ,             mm ,             mm 
304,10,31,1994,4,4,cha04           ,.992E-03,.00,.992E-03,.317E-01,59.3,29.6,29.6,.00,29.6,.00,.00,.00,61.1,1.81,.405E-02,.00,.00,.00,.429E-02,.00,.429E-02
304,10,31,1994,5,5,cha05           ,.395E-02,.00,.395E-02,.127,149.,74.3,74.3,.00,74.3,.00,.00,.00,169.,3.93,.651E-02,.00,.00,.00,.315E-02,.00,.315E-02
304,10,31,1994,6,6,cha06           ,.673,.00,.673,21.5,.535E+05,.991E+05,.267E+05,.00,.112E-07,.708E+05,.148E+04,.00,129.,2.96,.598E-02,.219E-01,.180E-01,.00,.837,.00,.837
304,10,31,1994,7,7,cha07           ,.677,.00,.677,21.7,.536E+05,.345E+05,.268E+05,.00,13.1,.750E+04,159.,.00,237.,4.37,.233E-02,.555E-02,.571E-02,.00,.306,.00,.306
304,10,31,1994,8,8,cha08           ,.685E-02,.00,.685E-02,.219,.234E-07,.117E-07,.117E-07,.00,.117E-07,.00,.00,.00,61.1,2.02,.277E-02,.00,.00,.00,.299E-01,.00,.299E-01
304,10,31,1994,9,9,cha09           ,1.20,.00,1.20,38.5,.111E+06,.608E+05,.557E+05,.00,135.,.501E+04,87.4,.00,346.,6.04,.377E-02,.108E-01,.962E-02,.00,.289,.00,.289
304,10,31,1994,10,10,cha10           ,1.20,.00,1.20,38.5,.111E+06,.621E+05,.557E+05,.00,94.4,.627E+04,116.,.00,332.,5.58,.230E-02,.678E-02,.666E-02,.00,.310,.00,.310
304,10,31,1994,11,11,cha11           ,.684,.00,.684,21.9,.536E+05,.283E+05,.268E+05,.00,34.2,.149E+04,37.6,.00,253.,4.51,.148E-02,.284E-02,.360E-02,.00,.277,.00,.277
304,10,31,1994,12,12,cha12           ,.519,.00,.519,16.6,.578E+05,.884E+05,.289E+05,.00,16.7,.582E+05,.133E+04,.00,177.,4.04,.447E-02,.109E-01,.976E-02,.00,.384,.00,.384
304,10,31,1994,13,13,cha13           ,.813E-05,.00,.813E-05,.260E-03,.234E-07,.117E-07,.117E-07,.00,.117E-07,.00,.00,.00,67.3,2.37,.417E-02,.00,.00,.00,.303E-04,.00,.303E-04
334,11,30,1994,1,1,cha01           ,.112E-04,.00,.112E-04,.358E-03,.224E-07,.112E-07,.112E-07,.00,.112E-07,.00,.00,.00,80.0,2.21,.824E-02,.00,.00,.00,.300E-04,.00,.300E-04
334,11,30,1994,2,2,cha02           ,.215E-04,.00,.215E-04,.687E-03,.224E-07,.112E-07,.112E-07,.00,.112E-07,.00,.00,.00,118.,2.81,.554E-02,.00,.00,.00,.300E-04,.00,.300E-04
334,11,30,1994,3,3,cha03           ,.105E-04,.00,.105E-04,.335E-03,.265E-07,.132E-07,.132E-07,.00,.132E-07,.00,.00,.00,76.7,2.05,.246E-02,.00,.00,.00,.300E-04,.00,.300E-04
334,11,30,1994,4,4,cha04           ,.388E-01,.00,.388E-01,1.24,.324E+04,.200E+04,.162E+04,.00,.124E+04,361.,17.8,.00,61.1,1.81,.405E-02,.195E-02,.291E-02,.00,.162,.00,.162
334,11,30,1994,5,5,cha05           ,.389E-04,.00,.389E-04,.124E-02,.637E-07,.318E-07,.318E-07,.00,.318E-07,.00,.00,.00,169.,3.93,.651E-02,.00,.00,.00,.300E-04,.00,.300E-04
334,11,30,1994,6,6,cha06           ,.249E-04,.00,.249E-04,.797E-03,.224E-07,.112E-07,.112E-07,.00,.112E-07,.00,.00,.00,129.,2.96,.598E-02,.00,.00,.00,.300E-04,.00,.300E-04
334,11,30,1994,7,7,cha07           ,.686E-04,.00,.686E-04,.219E-02,.104E-06,.522E-07,.522E-07,.00,.522E-07,.00,.00,.00,237.,4.37,.233E-02,.00,.00,.00,.300E-04,.00,.300E-04
334,11,30,1994,8,8,cha08           ,.326E-04,.00,.331E-04,.104E-02,.227E-07,.113E-07,.113E-07,.00,.113E-07,.00,.00,.00,61.1,2.02,.277E-02,.00,.00,.00,.138E-03,.00,.140E-03
334,11,30,1994,9,9,cha09           ,.390E-01,.00,.390E-01,1.25,.324E+04,.162E+04,.162E+04,.00,.161E+04,.00,2.70,.00,346.,6.04,.377E-02,.00,.307E-03,.00,.909E-02,.00,.909E-02
334,11,30,1994,10,10,cha10           ,.390E-01,.00,.390E-01,1.25,.324E+04,.162E+04,.162E+04,.00,.162E+04,.00,.692,.00,332.,5.58,.230E-02,.00,.411E-04,.00,.975E-02,.00,.975E-02
334,11,30,1994,11,11,cha11           ,.103E-03,.00,.104E-03,.328E-02,.156E-06,.778E-07,.778E-07,.00,.778E-07,.00,.00,.00,253.,4.51,.148E-02,.00,.00,.00,.402E-04,.00,.406E-04
334,11,30,1994,12,12,cha12           ,.389E-01,.00,.389E-01,1.24,.324E+04,.253E+04,.162E+04,.00,2.01,768.,147.,.00,177.,4.04,.447E-02,.149E-03,.112E-02,.00,.279E-01,.00,.279E-01
334,11,30,1994,13,13,cha13           ,.813E-05,.00,.813E-05,.260E-03,.226E-07,.113E-07,.113E-07,.00,.113E-07,.00,.00,.00,67.3,2.37,.417E-02,.00,.00,.00,.293E-04,.00,.293E-04
365,12,31,1994,1,1,cha01           ,.100,.00,.100,3.21,.590E+04,.121E+05,.295E+04,.00,.101E-07,.879E+04,362.,.00,80.0,2.21,.824E-02,.907E-02,.121E-01,.00,.278,.00,.278
365,12,31,1994,2,2,cha02           ,.132,.00,.132,4.23,25.2,.803E+04,12.6,.00,12.6,.758E+04,438.,.00,118.,2.81,.554E-02,.347E-02,.755E-02,.00,.191,.00,.191
365,12,31,1994,3,3,cha03           ,.326E-01,.00,.326E-01,1.04,279.,140.,139.,.00,139.,.00,1.07,.00,76.7,2.05,.246E-02,.00,.848E-04,.00,.964E-01,.00,.964E-01
365,12,31,1994,4,4,cha04           ,.103,.00,.103,3.30,.331E+04,.222E+04,.165E+04,.00,.109E+04,524.,46.3,.00,61.1,1.81,.405E-02,.274E-02,.731E-02,.00,.447,.00,.447
365,12,31,1994,5,5,cha05           ,.559,.00,.559,17.9,.592E+04,.374E+05,.296E+04,.00,8.12,.334E+05,991.,.00,169.,3.93,.651E-02,.203E-01,.232E-01,.00,.445,.00,.445
365,12,31,1994,6,6,cha06           ,.957,.00,.957,30.6,.311E+05,.112E+06,.155E+05,.00,.101E-07,.938E+05,.217E+04,.00,129.,2.96,.598E-02,.290E-01,.262E-01,.00,1.19,.00,1.19
365,12,31,1994,7,7,cha07           ,1.69,.00,1.69,54.2,.395E+05,.355E+05,.198E+05,.00,33.2,.154E+05,391.,.00,237.,4.37,.233E-02,.114E-01,.140E-01,.00,.765,.00,.765
365,12,31,1994,8,8,cha08           ,.116,.00,.115,3.70,.234E-07,346.,.117E-07,.00,.907E-08,301.,44.5,.00,61.1,2.02,.277E-02,.120E-02,.480E-02,.00,.503,.00,.503
365,12,31,1994,9,9,cha09           ,2.49,.00,2.49,79.5,.450E+05,.325E+05,.225E+05,.00,.113E+04,.979E+04,219.,.00,346.,6.04,.377E-02,.210E-01,.242E-01,.00,.598,.00,.598
365,12,31,1994,10,10,cha10           ,2.33,.00,2.33,74.7,.450E+05,.327E+05,.225E+05,.00,.122E+04,.992E+04,250.,.00,332.,5.58,.230E-02,.107E-01,.143E-01,.00,.603,.00,.603
365,12,31,1994,11,11,cha11           ,1.81,.00,1.81,58.1,.397E+05,.229E+05,.198E+05,.00,34.5,.298E+04,93.0,.00,253.,4.51,.148E-02,.569E-02,.890E-02,.00,.734,.00,.734
365,12,31,1994,12,12,cha12           ,.487,.00,.487,15.6,.358E+04,.456E+05,.179E+04,.00,.301E-07,.418E+05,.196E+04,.00,177.,4.04,.447E-02,.786E-02,.144E-01,.00,.361,.00,.361
365,12,31,1994,13,13,cha13           ,.135,.00,.134,4.30,.234E-07,.231E+04,.117E-07,.00,.905E-08,.211E+04,199.,.00,67.3,2.37,.417E-02,.390E-02,.928E-02,.00,.501,.00,.501
31,1,31,1995,1,1,cha01           ,.451,.00,.451,14.4,.292E+05,.442E+05,.146E+05,.00,.559E-08,.286E+05,.102E+04,.00,80.0,2.21,.824E-02,.295E-01,.340E-01,.00,1.25,.00,1.25
31,1,31,1995,2,2,cha02           ,1.45,.00,1.45,46.4,.111E+06,.154E+06,.554E+05,.00,.523E-08,.954E+05,.261E+04,.00,118.,2.82,.554E-02,.437E-01,.450E-01,.00,2.09,.00,2.09
31,1,31,1995,3,3,cha03           ,.814,.00,.814,26.0,.625E+05,.418E+05,.313E+05,.00,.132E-07,.103E+05,259.,.00,76.7,2.05,.246E-02,.242E-01,.205E-01,.00,2.41,.00,2.41
31,1,31,1995,4,4,cha04           ,.565,.00,.565,18.1,.312E+05,.222E+05,.156E+05,.00,993.,.647E+04,184.,.00,61.1,1.81,.405E-02,.338E-01,.290E-01,.00,2.44,.00,2.44
31,1,31,1995,5,5,cha05           ,3.27,.00,3.27,105.,.140E+06,.243E+06,.700E+05,.00,.636E-08,.169E+06,.466E+04,.00,169.,3.95,.651E-02,.103,.108,.00,2.61,.00,2.61
31,1,31,1995,6,6,cha06           ,.520,.00,.520,16.6,.120E+05,.610E+05,.599E+04,.00,.597E-08,.530E+05,.194E+04,.00,129.,2.97,.598E-02,.164E-01,.234E-01,.00,.647,.00,.647
31,1,31,1995,7,7,cha07           ,4.06,.00,4.06,130.,.158E+06,.108E+06,.792E+05,.00,.156E-07,.274E+05,978.,.00,237.,4.38,.233E-02,.203E-01,.351E-01,.00,1.83,.00,1.83
31,1,31,1995,8,8,cha08           ,.494,.00,.494,15.8,.234E-07,.158E+04,.117E-07,.00,.378E-08,.137E+04,211.,.00,61.1,2.02,.277E-02,.545E-02,.227E-01,.00,2.15,.00,2.15
31,1,31,1995,9,9,cha09           ,8.28,.00,8.28,265.,.255E+06,.160E+06,.128E+06,.00,.300E-07,.317E+05,738.,.00,346.,6.06,.377E-02,.682E-01,.810E-01,.00,1.99,.00,1.99
31,1,31,1995,10,10,cha10           ,7.51,.00,7.51,240.,.255E+06,.155E+06,.128E+06,.00,.344E-07,.268E+05,795.,.00,332.,5.59,.230E-02,.290E-01,.456E-01,.00,1.94,.00,1.94
31,1,31,1995,11,11,cha11           ,4.58,.00,4.58,146.,.159E+06,.849E+05,.796E+05,.00,.260E-07,.510E+04,227.,.00,253.,4.52,.148E-02,.972E-02,.217E-01,.00,1.85,.00,1.85
31,1,31,1995,12,12,cha12           ,2.89,.00,2.89,92.4,.937E+05,.318E+06,.468E+05,.00,.100E-07,.263E+06,.872E+04,.00,177.,4.05,.447E-02,.494E-01,.640E-01,.00,2.14,.00,2.14
31,1,31,1995,13,13,cha13           ,.749,.00,.749,24.0,.234E-07,.199E+05,.117E-07,.00,.339E-08,.188E+05,.107E+04,.00,67.3,2.38,.417E-02,.346E-01,.499E-01,.00,2.79,.00,2.79
59,2,28,1995,1,1,cha01           ,.630E-03,.00,.632E-03,.201E-01,.209E-07,.104E-07,.104E-07,.00,.104E-07,.00,.00,.00,80.0,2.22,.824E-02,.00,.00,.00,.157E-02,.00,.158E-02
59,2,28,1995,2,2,cha02           ,.170E-02,.00,.170E-02,.542E-01,.209E-07,.105E-07,.105E-07,.00,.105E-07,.00,.00,.00,118.,2.82,.554E-02,.00,.00,.00,.221E-02,.00,.222E-02
59,2,28,1995,3,3,cha03           ,.128E-03,.00,.130E-03,.410E-02,.247E-07,.124E-07,.124E-07,.00,.124E-07,.00,.00,.00,76.7,2.05,.246E-02,.00,.00,.00,.342E-03,.00,.347E-03
59,2,28,1995,4,4,cha04           ,.298E-01,.00,.298E-01,.952,873.,482.,437.,.00,391.,32.9,12.5,.00,61.1,1.82,.405E-02,.190E-03,.218E-02,.00,.116,.00,.116
59,2,28,1995,5,5,cha05           ,.735,.00,.735,23.5,.584E-07,.299E+05,.292E-07,.00,.115E-07,.285E+05,.134E+04,.00,169.,3.98,.651E-02,.192E-01,.343E-01,.00,.529,.00,.529
59,2,28,1995,6,6,cha06           ,.122,.00,.122,3.91,.427E+04,.187E+05,.214E+04,.00,.101E-07,.161E+05,440.,.00,129.,2.97,.598E-02,.553E-02,.585E-02,.00,.137,.00,.137
59,2,28,1995,7,7,cha07           ,.961,.00,.961,30.8,.667E+04,.510E+04,.333E+04,.00,2.06,.160E+04,174.,.00,237.,4.38,.233E-02,.131E-02,.690E-02,.00,.392,.00,.392
59,2,28,1995,8,8,cha08           ,.286,.00,.286,9.16,.212E-07,442.,.106E-07,.00,.567E-08,341.,101.,.00,61.1,2.02,.277E-02,.150E-02,.121E-01,.00,1.13,.00,1.13
59,2,28,1995,9,9,cha09           ,2.79,.00,2.79,89.2,.881E+04,.122E+05,.440E+04,.00,229.,.756E+04,276.,.00,346.,6.07,.377E-02,.180E-01,.334E-01,.00,.606,.00,.606
59,2,28,1995,10,10,cha10           ,2.22,.00,2.22,71.0,.881E+04,.671E+04,.440E+04,.00,224.,.208E+04,225.,.00,332.,5.60,.230E-02,.249E-02,.143E-01,.00,.517,.00,.518
59,2,28,1995,11,11,cha11           ,1.27,.00,1.27,40.6,.698E+04,.368E+04,.349E+04,.00,6.27,159.,36.7,.00,253.,4.52,.148E-02,.335E-03,.388E-02,.00,.463,.00,.463
59,2,28,1995,12,12,cha12           ,.917,.00,.917,29.4,873.,.601E+05,437.,.00,344.,.564E+05,.321E+04,.00,177.,4.06,.447E-02,.117E-01,.260E-01,.00,.613,.00,.613
59,2,28,1995,13,13,cha13           ,.568,.00,.568,18.2,.211E-07,.123E+05,.106E-07,.00,.415E-08,.116E+05,755.,.00,67.3,2.39,.417E-02,.236E-01,.388E-01,.00,1.91,.00,1.91
90,3,31,1995,1,1,cha01           ,.112E-04,.00,.112E-04,.358E-03,.231E-07,.116E-07,.116E-07,.00,.116E-07,.00,.00,.00,80.0,2.22,.824E-02,.00,.00,.00,.310E-04,.00,.310E-04
90,3,31,1995,2,2,cha02           ,.215E-04,.00,.215E-04,.687E-03,.231E-07,.116E-07,.116E-07,.00,.116E-07,.00,.00,.00,118.,2.82,.554E-02,.00,.00,.00,.310E-04,.00,.310E-04
90,3,31,1995,3,3,cha03           ,.105E-04,.00,.105E-04,.335E-03,.274E-07,.137E-07,.137E-07,.00,.137E-07,.00,.00,.00,76.7,2.05,.246E-02,.00,.00,.00,.310E-04,.00,.310E-04
90,3,31,1995,4,4,cha04           ,.716E-05,.00,.716E-05,.229E-03,.275E-07,.137E-07,.137E-07,.00,.137E-07,.00,.00,.00,61.1,1.82,.405E-02,.00,.00,.00,.310E-04,.00,.310E-04
90,3,31,1995,5,5,cha05           ,.293E-03,.00,.294E-03,.936E-02,.658E-07,.329E-07,.329E-07,.00,.329E-07,.00,.00,.00,169.,3.98,.651E-02,.00,.00,.00,.233E-03,.00,.234E-03
90,3,31,1995,6,6,cha06           ,.249E-04,.00,.249E-04,.797E-03,.231E-07,.116E-07,.116E-07,.00,.116E-07,.00,.00,.00,129.,2.98,.598E-02,.00,.00,.00,.310E-04,.00,.310E-04
90,3,31,1995,7,7,cha07           ,.324E-03,.00,.328E-03,.104E-01,.107E-06,.534E-07,.534E-07,.00,.534E-07,.00,.00,.00,237.,4.38,.233E-02,.00,.00,.00,.146E-03,.00,.148E-03
90,3,31,1995,8,8,cha08           ,.184E-03,.00,.185E-03,.588E-02,.234E-07,.117E-07,.117E-07,.00,.117E-07,.00,.00,.00,61.1,2.02,.277E-02,.00,.00,.00,.801E-03,.00,.806E-03
90,3,31,1995,9,9,cha09           ,.133E-02,.00,.134E-02,.426E-01,.299E-06,.149E-06,.149E-06,.00,.149E-06,.00,.00,.00,346.,6.07,.377E-02,.00,.00,.00,.321E-03,.00,.322E-03
90,3,31,1995,10,10,cha10           ,.111E-02,.00,.111E-02,.354E-01,.259E-06,.130E-06,.130E-06,.00,.130E-06,.00,.00,.00,332.,5.60,.230E-02,.00,.00,.00,.286E-03,.00,.287E-03
90,3,31,1995,11,11,cha11           ,.513E-03,.00,.518E-03,.164E-01,.158E-06,.788E-07,.788E-07,.00,.788E-07,.00,.00,.00,253.,4.52,.148E-02,.00,.00,.00,.208E-03,.00,.209E-03
90,3,31,1995,12,12,cha12           ,.584E-03,.00,.587E-03,.187E-01,.779E-07,.389E-07,.389E-07,.00,.389E-07,.00,.00,.00,177.,4.06,.447E-02,.00,.00,.00,.432E-03,.00,.435E-03
90,3,31,1995,13,13,cha13           ,.218E-03,.00,.219E-03,.698E-02,.234E-07,.117E-07,.117E-07,.00,.117E-07,.00,.00,.00,67.3,2.39,.417E-02,.00,.00,.00,.812E-03,.00,.817E-03
120,4,30,1995,1,1,cha01           ,.112E-04,.00,.112E-04,.358E-03,.224E-07,.112E-07,.112E-07,.00,.112E-07,.00,.00,.00,80.0,2.22,.824E-02,.00,.00,.00,.300E-04,.00,.300E-04
120,4,30,1995,2,2,cha02           ,.215E-04,.00,.215E-04,.687E-03,.224E-07,.112E-07,.112E-07,.00,.112E-07,.00,.00,.00,118.,2.82,.554E-02,.00,.00,.00,.300E-04,.00,.300E-04
120,4,30,1995,3,3,cha03           ,.105E-04,.00,.105E-04,.335E-03,.265E-07,.132E-07,.132E-07,.00,.132E-07,.00,.00,.00,76.7,2.05,.246E-02,.00,.00,.00,.300E-04,.00,.300E-04
120,4,30,1995,4,4,cha04           ,.716E-05,.00,.716E-05,.229E-03,.266E-07,.133E-07,.133E-07,.00,.133E-07,.00,.00,.00,61.1,1.82,.405E-02,.00,.00,.00,.300E-04,.00,.300E-04
120,4,30,1995,5,5,cha05           ,.389E-04,.00,.389E-04,.124E-02,.637E-07,.318E-07,.318E-07,.00,.318E-07,.00,.00,.00,169.,3.98,.651E-02,.00,.00,.00,.300E-04,.00,.300E-04
120,4,30,1995,6,6,cha06           ,.249E-04,.00,.249E-04,.797E-03,.224E-07,.112E-07,.112E-07,.00,.112E-07,.00,.00,.00,129.,2.98,.598E-02,.00,.00,.00,.300E-04,.00,.300E-04
120,4,30,1995,7,7,cha07           ,.686E-04,.00,.686E-04,.219E-02,.104E-06,.522E-07,.522E-07,.00,.522E-07,.00,.00,.00,237.,4.38,.233E-02,.00,.00,.00,.300E-04,.00,.300E-04
120,4,30,1995,8,8,cha08           ,.697E-05,.00,.697E-05,.223E-03,.227E-07,.113E-07,.113E-07,.00,.113E-07,.00,.00,.00,61.1,2.02,.277E-02,.00,.00,.00,.294E-04,.00,.294E-04
120,4,30,1995,9,9,cha09           ,.128E-03,.00,.128E-03,.409E-02,.301E-06,.151E-06,.151E-06,.00,.151E-06,.00,.00,.00,346.,6.07,.377E-02,.00,.00,.00,.298E-04,.00,.298E-04
120,4,30,1995,10,10,cha10           ,.119E-03,.00,.119E-03,.382E-02,.258E-06,.129E-06,.129E-06,.00,.129E-06,.00,.00,.00,332.,5.60,.230E-02,.00,.00,.00,.298E-04,.00,.298E-04
120,4,30,1995,11,11,cha11           ,.764E-04,.00,.764E-04,.245E-02,.156E-06,.780E-07,.780E-07,.00,.780E-07,.00,.00,.00,253.,4.52,.148E-02,.00,.00,.00,.299E-04,.00,.299E-04
120,4,30,1995,12,12,cha12           ,.414E-04,.00,.414E-04,.133E-02,.754E-07,.377E-07,.377E-07,.00,.377E-07,.00,.00,.00,177.,4.06,.447E-02,.00,.00,.00,.297E-04,.00,.297E-04
120,4,30,1995,13,13,cha13           ,.813E-05,.00,.813E-05,.260E-03,.226E-07,.113E-07,.113E-07,.00,.113E-07,.00,.00,.00,67.3,2.39,.417E-02,.00,.00,.00,.293E-04,.00,.293E-04
151,5,31,1995,1,1,cha01           ,.112E-04,.00,.112E-04,.358E-03,.231E-07,.116E-07,.116E-07,.00,.116E-07,.00,.00,.00,80.0,2.22,.824E-02,.00,.00,.00,.310E-04,.00,.310E-04
151,5,31,1995,2,2,cha02           ,.215E-04,.00,.215E-04,.687E-03,.231E-07,.116E-07,.116E-07,.00,.116E-07,.00,.00,.00,118.,2.82,.554E-02,.00,.00,.00,.310E-04,.00,.310E-04
151,5,31,1995,3,3,cha03           ,.105E-04,.00,.105E-04,.335E-03,.274E-07,.137E-07,.137E-07,.00,.137E-07,.00,.00,.00,76.7,2.05,.246E-02,.00,.00,.00,.310E-04,.00,.310E-04
151,5,31,1995,4,4,cha04           ,.716E-05,.00,.716E-05,.229E-03,.275E-07,.137E-07,.137E-07,.00,.137E-07,.00,.00,.00,61.1,1.82,.405E-02,.00,.00,.00,.310E-04,.00,.310E-04
151,5,31,1995,5,5,cha05           ,.389E-04,.00,.389E-04,.124E-02,.658E-07,.329E-07,.329E-07,.00,.329E-07,.00,.00,.00,169.,3.98,.651E-02,.00,.00,.00,.310E-04,.00,.310E-04
151,5,31,1995,6,6,cha06           ,.249E-04,.00,.249E-04,.797E-03,.231E-07,.116E-07,.116E-07,.00,.116E-07,.00,.00,.00,129.,2.98,.598E-02,.00,.00,.00,.310E-04,.00,.310E-04
151,5,31,1995,7,7,cha07           ,.686E-04,.00,.686E-04,.219E-02,.108E-06,.540E-07,.540E-07,.00,.540E-07,.00,.00,.00,237.,4.38,.233E-02,.00,.00,.00,.310E-04,.00,.310E-04
151,5,31,1995,8,8,cha08           ,.697E-05,.00,.697E-05,.223E-03,.234E-07,.117E-07,.117E-07,.00,.117E-07,.00,.00,.00,61.1,2.02,.277E-02,.00,.00,.00,.304E-04,.00,.304E-04
151,5,31,1995,9,9,cha09           ,.128E-03,.00,.128E-03,.409E-02,.311E-06,.156E-06,.156E-06,.00,.156E-06,.00,.00,.00,346.,6.07,.377E-02,.00,.00,.00,.308E-04,.00,.308E-04
151,5,31,1995,10,10,cha10           ,.119E-03,.00,.119E-03,.382E-02,.267E-06,.134E-06,.134E-06,.00,.134E-06,.00,.00,.00,332.,5.60,.230E-02,.00,.00,.00,.308E-04,.00,.308E-04
151,5,31,1995,11,11,cha11           ,.764E-04,.00,.764E-04,.245E-02,.161E-06,.806E-07,.806E-07,.00,.806E-07,.00,.00,.00,253.,4.52,.148E-02,.00,.00,.00,.309E-04,.00,.309E-04
151,5,31,1995,12,12,cha12           ,.414E-04,.00,.414E-04,.133E-02,.779E-07,.389E-07,.389E-07,.00,.389E-07,.00,.00,.00,177.,4.06,.447E-02,.00,.00,.00,.307E-04,.00,.307E-04
151,5,31,1995,13,13,cha13           ,.813E-05,.00,.813E-05,.260E-03,.234E-07,.117E-07,.117E-07,.00,.117E-07,.00,.00,.00,67.3,2.39,.417E-02,.00,.00,.00,.303E-04,.00,.303E-04
181,6,30,1995,1,1,cha01           ,.112E-04,.00,.112E-04,.358E-03,.224E-07,.112E-07,.112E-07,.00,.112E-07,.00,.00,.00,80.0,2.22,.824E-02,.00,.00,.00,.300E-04,.00,.300E-04
181,6,30,1995,2,2,cha02           ,.215E-04,.00,.215E-04,.687E-03,.224E-07,.112E-07,.112E-07,.00,.112E-07,.00,.00,.00,118.,2.82,.554E-02,.00,.00,.00,.300E-04,.00,.300E-04
181,6,30,1995,3,3,cha03           ,.105E-04,.00,.105E-04,.335E-03,.265E-07,.132E-07,.132E-07,.00,.132E-07,.00,.00,.00,76.7,2.05,.246E-02,.00,.00,.00,.300E-04,.00,.300E-04
181,6,30,1995,4,4,cha04           ,.716E-05,.00,.716E-05,.229E-03,.266E-07,.133E-07,.133E-07,.00,.133E-07,.00,.00,.00,61.1,1.82,.405E-02,.00,.00,.00,.300E-04,.00,.300E-04
181,6,30,1995,5,5,cha05           ,.389E-04,.00,.389E-04,.124E-02,.637E-07,.318E-07,.318E-07,.00,.318E-07,.00,.00,.00,169.,3.98,.651E-02,.00,.00,.00,.300E-04,.00,.300E-04
181,6,30,1995,6,6,cha06           ,.249E-04,.00,.249E-04,.797E-03,.224E-07,.112E-07,.112E-07,.00,.112E-07,.00,.00,.00,129.,2.98,.598E-02,.00,.00,.00,.300E-04,.00,.300E-04
181,6,30,1995,7,7,cha07           ,.686E-04,.00,.686E-04,.219E-02,.104E-06,.522E-07,.522E-07,.00,.522E-07,.00,.00,.00,237.,4.38,.233E-02,.00,.00,.00,.300E-04,.00,.300E-04
181,6,30,1995,8,8,cha08           ,.697E-05,.00,.697E-05,.223E-03,.227E-07,.113E-07,.113E-07,.00,.113E-07,.00,.00,.00,61.1,2.02,.277E-02,.00,.00,.00,.294E-04,.00,.294E-04
181,6,30,1995,9,9,cha09           ,.128E-03,.00,.128E-03,.409E-02,.301E-06,.151E-06,.151E-06,.00,.151E-06,.00,.00,.00,346.,6.07,.377E-02,.00,.00,.00,.298E-04,.00,.298E-04
181,6,30,1995,10,10,cha10           ,.119E-03,.00,.119E-03,.382E-02,.258E-06,.129E-06,.129E-06,.00,.129E-06,.00,.00,.00,332.,5.60,.230E-02,.00,.00,.00,.298E-04,.00,.298E-04
181,6,30,1995,11,11,cha11           ,.764E-04,.00,.764E-04,.245E-02,.156E-06,.780E-07,.780E-07,.00,.780E-07,.00,.00,.00,253.,4.52,.148E-02,.00,.00,.00,.299E-04,.00,.299E-04
181,6,30,1995,12,12,cha12           ,.414E-04,.00,.414E-04,.133E-02,.754E-07,.377E-07,.377E-07,.00,.377E-07,.00,.00,.00,177.,4.06,.447E-02,.00,.00,.00,.297E-04,.00,.297E-04
181,6,30,1995,13,13,cha13           ,.813E-05,.00,.813E-05,.260E-03,.226E-07,.113E-07,.113E-07,.00,.113E-07,.00,.00,.00,67.3,2.39,.417E-02,.00,.00,.00,.293E-04,.00,.293E-04
212,7,31,1995,1,1,cha01           ,.112E-04,.00,.112E-04,.358E-03,.231E-07,.116E-07,.116E-07,.00,.116E-07,.00,.00,.00,80.0,2.22,.824E-02,.00,.00,.00,.310E-04,.00,.310E-04
212,7,31,1995,2,2,cha02           ,.215E-04,.00,.215E-04,.687E-03,.231E-07,.116E-07,.116E-07,.00,.116E-07,.00,.00,.00,118.,2.82,.554E-02,.00,.00,.00,.310E-04,.00,.310E-04
212,7,31,1995,3,3,cha03           ,.105E-04,.00,.105E-04,.335E-03,.274E-07,.137E-07,.137E-07,.00,.137E-07,.00,.00,.00,76.7,2.05,.246E-02,.00,.00,.00,.310E-04,.00,.310E-04
212,7,31,1995,4,4,cha04           ,.716E-05,.00,.716E-05,.229E-03,.275E-07,.137E-07,.137E-07,.00,.137E-07,.00,.00,.00,61.1,1.82,.405E-02,.00,.00,.00,.310E-04,.00,.310E-04
212,7,31,1995,5,5,cha05           ,.389E-04,.00,.389E-04,.124E-02,.658E-07,.329E-07,.329E-07,.00,.329E-07,.00,.00,.00,169.,3.98,.651E-02,.00,.00,.00,.310E-04,.00,.310E-04
212,7,31,1995,6,6,cha06           ,.249E-04,.00,.249E-04,.797E-03,.231E-07,.116E-07,.116E-07,.00,.116E-07,.00,.00,.00,129.,2.98,.598E-02,.00,.00,.00,.310E-04,.00,.310E-04
212,7,31,1995,7,7,cha07           ,.686E-04,.00,.686E-04,.219E-02,.108E-06,.540E-07,.540E-07,.00,.540E-07,.00,.00,.00,237.,4.38,.233E-02,.00,.00,.00,.310E-04,.00,.310E-04
212,7,31,1995,8,8,cha08           ,.697E-05,.00,.697E-05,.223E-03,.234E-07,.117E-07,.117E-07,.00,.117E-07,.00,.00,.00,61.1,2.02,.277E-02,.00,.00,.00,.304E-04,.00,.304E-04
